etaBins,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,20,23,27,30,35,40,45,57,72,90,120,150,200,300,400,550,750,1000,1500,2000,2500,3000,3500,4000,4500,5000,10000
2.853,,,0.675,0.525,0.65,0.525,0.5750000000000001,0.5750000000000001,0.525,0.525,0.525,0.525,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.625,0.625,0.625,0.675,0.7250000000000001,0.7250000000000001,0.775,0.775,0.8250000000000001,0.875,0.875,0.925,,,,,,,,,,,0.0
2.964,,,0.925,0.7250000000000001,0.625,0.5750000000000001,0.625,0.5750000000000001,0.625,0.625,0.5750000000000001,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.675,0.675,0.675,0.7250000000000001,0.7250000000000001,0.775,0.775,0.8250000000000001,0.8250000000000001,0.875,0.875,0.8500000000000001,,,,,,,,,,,0.0
3.139,,,1.225,0.9750000000000001,0.875,0.875,0.775,0.775,0.775,0.7250000000000001,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.8250000000000001,0.8250000000000001,0.875,0.875,0.925,0.925,0.9750000000000001,0.9750000000000001,1.025,1.025,1.025,,,,,,,,,,,,0.0
3.314,,,1.125,0.875,0.875,0.8250000000000001,0.875,0.8500000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.775,0.8250000000000001,0.8250000000000001,0.775,0.775,0.775,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.875,0.875,0.875,0.925,0.925,0.9750000000000001,0.9750000000000001,1.025,,,,,,,,,,,,,0.0
3.489,,,0.95,0.925,0.9750000000000001,0.925,0.9,0.8250000000000001,0.875,0.875,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.875,0.875,0.875,0.875,0.925,0.925,0.9750000000000001,0.9750000000000001,0.9750000000000001,1.075,,,,,,,,,,,,,0.0
3.664,,,1.1750000000000003,1.2000000000000002,1.125,0.925,0.925,0.925,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.925,0.925,0.925,0.9750000000000001,0.9750000000000001,1.025,1.025,,,,,,,,,,,,,,0.0
3.839,,,1.3250000000000002,1.0750000000000002,1.025,0.9750000000000001,0.925,0.925,0.925,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.925,0.925,0.925,0.9750000000000001,0.9750000000000001,0.9750000000000001,0.9750000000000001,,,,,,,,,,,,,,0.0
4.013,,,1.175,1.125,0.9750000000000001,1.025,0.925,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.925,0.925,0.925,0.925,0.9750000000000001,0.9750000000000001,0.9750000000000001,,,,,,,,,,,,,,0.0
4.191,,,1.0750000000000002,1.125,1.025,0.925,0.925,0.925,0.875,0.875,0.875,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.875,0.875,0.875,0.875,0.875,0.925,0.925,0.925,0.9750000000000001,1.0,,,,,,,,,,,,,,,0.0
4.363,,,1.125,0.8250000000000001,0.875,0.9750000000000001,0.875,0.875,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.875,0.875,0.875,0.925,0.925,,,,,,,,,,,,,,,,0.0
4.538,,,1.65,1.025,0.875,0.875,0.8500000000000001,0.775,0.775,0.775,0.775,0.775,0.775,0.775,0.7250000000000001,0.7250000000000001,0.7250000000000001,0.7250000000000001,0.7250000000000001,0.775,0.775,0.775,0.775,0.775,0.8250000000000001,0.875,0.0,,,,,,,,,,,,,,,,0.0
4.716,,,0.8250000000000001,0.8250000000000001,0.8250000000000001,0.775,0.7250000000000001,0.675,0.625,0.625,0.5750000000000001,0.625,0.625,0.625,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.5750000000000001,0.625,0.775,,,,,,,,,,,,,,,,,0.0
4.889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
